y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
156.1425384626109,217.03419664854476,10916.307726211553,4.279128676455577,0.2830069997500814,148.344234574009,37418.0,-0.6589114865903979,2,28
188.64677927291837,278.363957762079,13195.606344642536,4.205842963081579,0.13354254366469645,163.81140595139382,32456.0,-0.0455393575829025,2,30
219.2351598206802,355.6466282064302,7093.1041830197955,3.113252028042066,0.16578565054041342,161.70224621811408,30269.0,-0.03229081752466324,2,31
138.58904330259642,333.2985993614941,14137.697692174157,4.5847672249241045,0.3226050507032175,175.06025786221915,30193.0,-0.031967628685424646,2,32
360.9515988742736,90.77802030929098,16147.023864745332,5.482116255747332,0.47305735456652764,151.85950079614193,38592.0,0.3013195030535054,2,34
240.08174011756793,416.0848816852099,2564.035182423748,4.39707258600194,0.20500442825127527,136.3923294187571,29349.0,-0.028769880728649052,2,40
451.1360680520653,176.25843614543624,7859.120278232293,4.843629578779065,0.5496773330017954,159.51540621948593,27662.0,-0.02397603726244553,3,4
413.7660886349855,231.9717210108969,6344.075274667483,4.257314069191922,0.526374149277029,151.0828737321122,28619.0,-0.026478935320800173,3,6
378.063081363462,425.81762031831477,6475.482239262391,3.230249054298191,0.05055494421982415,166.54251662563067,26947.0,-0.022394504461492656,3,8
358.82689325708037,247.5632498943085,14199.681997696704,4.102391192983938,0.24534008262034815,170.7587828693175,30749.0,-0.034493277582616236,3,9
366.79806299266374,29.90802899220968,16008.460216238364,4.751998879389731,0.3116242628763756,158.81269517887145,35453.0,-0.10402973843314621,3,16
264.7182206161826,176.11226109234894,10240.60799487475,3.8429685568088408,0.27507181664674646,157.4072730976425,29746.0,-0.030190412374994216,3,18
40.68793764207776,68.14859772701487,9081.134777860865,3.62933826784963,0.13634818002734683,140.5422081228951,36129.0,-0.14646011322547564,3,19
39.43408265769199,441.18715063390397,13296.698310507103,5.021500122638807,0.3951440658104546,159.51540621948593,33738.0,-0.05996022914235339,3,20
102.21716537944042,191.8316915450708,2251.486174128779,3.9830320510385677,0.09851831150212165,108.21750025462921,38430.0,0.3771643748600126,3,22
116.29192874092914,473.6081330078055,13462.538116092119,4.123744893789531,0.1459380176836116,160.92082830071487,33443.0,-0.055887781843694674,3,24
147.30989047039463,146.5170809263566,9956.010023425888,3.591261981530825,0.13270793731394792,148.2720295696543,34961.0,-0.08591455781832781,3,26
149.30056979473127,83.90740984827438,10515.36801175501,4.074396687455317,0.2983999647429393,145.4611854071964,36644.0,-0.21248511174711418,3,27
156.1461388171149,216.98783311317456,10890.61570744314,4.274874449038165,0.28284666659374624,147.56931852903983,37429.0,-0.6791913588693412,3,28
188.64349457344957,278.3207746216015,13181.45369984633,4.204534536994507,0.13401777585456326,163.0289614225583,32450.0,-0.0454881552469649,3,30
219.22473681054163,355.5957962546094,7133.922484318155,3.1181899793060905,0.1642631228201145,161.62353934132935,30226.0,-0.032107162539006334,3,31
138.56406777272176,333.30623757227636,14220.763328915138,4.603120000842413,0.3249671560293075,174.97504911300436,30218.0,-0.03207322441465878,3,32
360.97460688295934,90.73035546484456,16141.2726029145,5.46544135405382,0.4706252700465996,151.78558477272668,38600.0,0.2983566760814945,3,34
240.0565947579252,415.9752760824516,2569.111564486522,4.328579140339175,0.1853559852146379,137.0286529198227,29482.0,-0.029230647808379112,3,40
450.80403788034715,176.25949621919662,7843.345412120891,4.784010405042568,0.5270557017385028,159.65565327783858,27574.0,,4,4
413.74699846748706,231.94162432377178,6364.613357089032,4.290854936118561,0.523176530713958,151.98660443043147,28659.0,,4,6
378.1733189886595,425.62013842462625,6642.790674372253,3.228526554198848,0.054950073899021804,165.9303296075353,27283.0,,4,8
358.8260769614869,247.52173752847395,14143.12044713639,4.102333878599291,0.2456778352143654,170.81063341952162,30864.0,,4,9
366.6904150338399,29.74997142809946,15982.297797996382,4.763825401404729,0.31256577676124714,158.2612807601282,35784.0,,4,16
264.6525661309951,176.03755744690062,10132.207899942481,3.8182942639996735,0.27825507698608865,157.564094501273,29817.0,,4,18
40.6571279136549,68.10430762922309,9070.393227706025,3.628353626430585,0.1371955964570593,140.13443802989323,36145.0,,4,19
42.730460833629444,443.2775643780269,12376.450467197337,5.431545815919085,0.46141360460009545,143.6203693241692,36042.0,,4,20
101.93032748337177,191.92770609107228,2212.869185606374,4.0270431143068794,0.1084593614586247,108.06387012255449,38366.0,,4,22
116.28782832511244,473.56739414087576,13522.624676755271,4.118939550819333,0.14620758948489032,160.35283953669375,33615.0,,4,24
147.04886882268192,146.11644024170013,9913.988600920806,3.509090064413961,0.10363696992157484,149.8950456538659,34227.0,,4,26
149.26423848222362,83.85467114101169,10502.413803394586,4.065098590855119,0.2975326423358333,145.01474184187958,36629.0,,4,27
156.24362441493486,216.78757613668185,11190.536640884658,4.341842699969139,0.2784021403322687,146.40911435958995,38969.0,,4,28
188.26693051795039,278.2579203203728,13481.490687482814,4.194266384878001,0.15966151164843406,162.44439831325934,33015.0,,4,30
219.0143582081127,355.2438372354098,6636.515998042556,2.9578578745807143,0.09204406188626697,163.14158457211454,29154.0,,4,31
138.46101230841188,333.31991040340915,14282.557698907429,4.645239343671345,0.32489981790076256,171.50781967837682,30576.0,,4,32
361.21795523513765,90.84459640826579,15856.107085143592,5.434508124572013,0.47635934599024937,154.07816320699706,37885.0,,4,34
239.93836644711178,415.83428050475544,2847.308681164597,4.400967082752061,0.15954320299589178,142.22599680645882,29432.0,,4,40
450.7739480872316,176.23083303537982,7836.373549532339,4.784037068852684,0.527712810552299,160.35283953669375,27589.0,,5,4
413.74005075366534,231.8501874390262,6475.465972247007,4.3370089757987,0.5118087605279523,153.38097694814186,28657.0,,5,6
378.0394874110939,425.6144370751616,6573.7692347455895,3.154251945328084,0.06371713156926964,165.2331433486801,27450.0,,5,8
358.8010730167165,247.4852595222629,14131.268280735852,4.102454714977422,0.24561779960284377,170.81063341952162,30864.0,,5,9
366.6646842389709,29.715306649311586,15979.50905296096,4.7640945476174945,0.3126269858149842,158.2612807601282,35794.0,,5,16
264.61101758457914,175.99928333135077,10110.59512591797,3.81508702139679,0.27922544239814096,158.2612807601282,29830.0,,5,18
40.62770547800713,68.06912245708388,9081.548207847709,3.6296795904135872,0.13704835310064825,140.13443802989323,36143.0,,5,19
42.72145940149982,443.2572101628802,12315.795262676937,5.425777390264595,0.46244801864562635,143.6203693241692,36046.0,,5,20
101.97743894058132,191.64585776183566,2204.5029505001116,4.487384805306075,0.04865426912586564,106.66949760484411,38361.0,,5,22
116.26214052663266,473.5327661326393,13524.019049272982,4.118983785535916,0.14596628018291505,160.35283953669375,33620.0,,5,24
147.01924023735813,146.08273381611352,9904.227993296832,3.508151044428952,0.10311756134081478,149.8950456538659,34227.0,,5,26
149.24567313322189,83.81795521774627,10521.237832383677,4.068217579571339,0.29802726534459745,145.01474184187958,36629.0,,5,27
156.21685137645568,216.7337974335133,11156.374514200756,4.340365209718047,0.27910420795717855,145.01474184187958,39015.0,,5,28
188.24828129511846,278.2367783920623,13528.202166826111,4.2088158794354795,0.15740862298840216,162.44439831325934,33062.0,,5,30
218.97929801297016,355.2096943499904,6638.607556819122,2.9539630872109615,0.0909650053639301,163.14158457211454,29097.0,,5,31
138.4364821746186,333.2818456510772,14288.832375237125,4.638568858378152,0.32405928675508633,171.50781967837682,30567.0,,5,32
361.1788211223434,90.81310567738129,15897.241074416048,5.441087147648233,0.4769431742829528,154.07816320699706,37883.0,,5,34
239.93380634754885,415.78714171291114,2851.491798717728,4.415188278042325,0.16147659647508258,142.22599680645882,29429.0,,5,40
450.6400086691837,176.24394438808372,7729.706114664136,4.756588852712769,0.510588527874771,160.8583872413604,27680.0,,6,4
413.8815251135429,231.55360762569498,6338.670810017483,4.1920497567014525,0.48465983896345904,153.0634874190918,27955.0,,6,6
378.3993531662825,424.9761615870555,6437.878625937265,2.962766560277565,0.08372649818574794,164.40152352420972,27872.0,,6,8
358.82293096407744,247.42379282585063,14096.722014944415,4.081848719142826,0.2406095520749915,170.77916883333856,30763.0,,6,9
366.9588864320435,30.066108238751852,16265.830047304786,4.86594716783918,0.32551253618067816,155.8979964453713,36663.0,,6,16
264.80497648568183,175.95022483938942,10130.535259922855,3.8274459465052066,0.2794651688875924,157.31525095851103,29845.0,,6,18
40.90557200894042,67.97245489559815,8982.559104279666,3.587245999267627,0.1137326420751521,138.18231503112455,36436.0,,6,19
44.2400508761761,446.3154415587709,15544.447500116657,5.75326549205125,0.4648077965287083,148.10309662310274,38542.0,,6,20
102.5472830372568,191.89987086287147,1960.0629916722592,4.422057379526364,0.07367516925748999,104.16820671577082,37531.0,,6,22
116.26919430606968,473.5376205671807,13375.339467756286,4.147243559169493,0.16209523284563426,158.0238782150809,34467.0,,6,24
146.93552633660252,146.61687811853403,9917.947082951894,3.5077487408482595,0.12839346176157343,150.93760564938222,33886.0,,6,26
149.49430818403772,83.78415081044385,10725.073528184976,4.091697541089377,0.29778044155354955,145.97721485339312,37642.0,,6,27
156.27634078012807,216.84365085187414,11679.59444278459,4.47763388337462,0.27790560044121443,142.43407857054376,40354.0,,6,28
188.27781690046564,278.487312621185,13745.951522942329,4.341229412462565,0.11923877629242222,163.69289626763987,33943.0,,6,30
219.30065103678663,355.38866824060034,6904.863988016808,3.0956130567376046,0.1619980728980371,164.40152352420972,29151.0,,6,31
138.53738881151554,332.909368632667,14202.307476173324,4.677777104870434,0.3455938793822161,167.94465980705908,31074.0,,6,32
360.2821818526149,90.43292770783194,15864.747020086239,5.328812161883499,0.45222813315853017,153.7721146756617,38032.0,,6,34
240.28233101775973,416.07638382464967,2830.2572627400586,4.393655233340936,0.21384742547336336,139.59956954426428,29299.0,,6,40
450.57578761372264,176.18991171083817,7735.554336543929,4.756616293188548,0.5094185777797826,160.67289685087144,27679.0,,7,4
413.8135798992312,231.4940981596357,6344.465308545594,4.195608691148034,0.4847194468295799,152.92113428350484,27955.0,,7,6
378.3382362903891,424.9125585754713,6433.962930914281,2.9520817093029246,0.0838347585802502,164.90113097852594,27848.0,,7,8
358.757722719006,247.3626377011383,14045.489066380344,4.069081359438339,0.23709460330823245,170.5387764820653,30747.0,,7,9
366.89559991356333,30.00729853489155,16268.835511838675,4.866995602268161,0.32567416512969827,155.7399570352745,36662.0,,7,16
264.74267219304954,175.88659086969366,10129.439558484324,3.831545772688781,0.2790479090153605,157.14936841115934,29847.0,,7,18
40.84169172241255,67.92583131881945,8930.73518329427,3.5755091612043053,0.1166008849830096,138.12231483671403,36566.0,,7,19
44.18360973845615,446.2685156782545,15501.411017669381,5.750115380188852,0.46583601528293217,147.9881944679079,38456.0,,7,20
102.74666531485937,191.8902518288483,1818.8453805793822,4.035343659493339,0.08256963669787544,104.29644181547795,37481.0,,7,22
116.21924549467036,473.46610097473337,13335.850438622329,4.184297932296237,0.18713472646936746,157.14936841115934,34860.0,,7,24
146.872564204075,146.55048984065343,9910.276089534233,3.5098524486152227,0.12965492041440202,150.80701721967756,33873.0,,7,26
149.55911773910367,83.74220446120361,10437.395944115162,3.98563520177777,0.28322950211279985,144.4646660281958,37242.0,,7,27
156.2122685644476,216.7889936830654,11660.060312695257,4.477524894320279,0.2783030747130771,142.35054896436856,40353.0,,7,28
188.22228283704754,278.42928827507876,13725.552684054486,4.33427648657931,0.11780283899786535,163.4917196026411,33925.0,,7,30
219.2376168311014,355.3413335022504,6831.416938913805,3.083963592867003,0.16258793643695066,163.4917196026411,29312.0,,7,31
138.47052924840023,332.85226945277014,14197.000789287964,4.675799330014674,0.3452759950612576,167.71995373029563,31060.0,,7,32
360.2116076683252,90.37256419132135,15863.629741271785,5.326674559524841,0.45137364388180523,153.62583997144725,38040.0,,7,34
240.91167061445026,415.8485594398682,2921.7097822092674,4.543831662223651,0.24065134031817412,138.82702052465646,29733.0,,7,40
450.5228778695031,176.1360250230084,7739.782570671583,4.756245385067842,0.5090746228646497,160.67289685087144,27679.0,,8,4
413.67680598695426,231.2224342476252,6307.115907084646,4.156357451251015,0.4763120545294225,153.62583997144725,27825.0,,8,6
378.28412606924434,424.86192700439756,6431.8488138504545,2.9565718275771107,0.08374993159791132,164.90113097852594,27911.0,,8,8
358.7022040201137,247.31098827898293,14080.724350777466,4.071061884524017,0.23713598461160437,170.5387764820653,30728.0,,8,9
366.84274187786883,29.95505644192711,16268.835511838675,4.866995602268161,0.32567416512969827,155.7399570352745,36662.0,,8,16
264.68981415735504,175.8343487767292,10129.439558484324,3.831545772688781,0.2790479090153605,157.14936841115934,29847.0,,8,18
40.78851805506021,67.87343141002607,8930.73518329427,3.575553298933435,0.11641281097745179,138.12231483671403,36567.0,,8,19
44.12996212456154,446.2192016226176,15502.115723357323,5.7503325304969914,0.4654776211748975,147.9881944679079,38456.0,,8,20
102.57321030052545,192.13755401468018,1810.3889123240733,4.245529785640768,0.13064074342967036,102.8870304395931,37270.0,,8,22
116.14453071200145,473.42626635522265,13335.145732934387,4.14101051449656,0.1608489691150721,157.85407409910175,34467.0,,8,24
146.82138302197077,146.4985251419167,9915.20902934983,3.5101436925009586,0.12984280897231365,150.80701721967756,33873.0,,8,26
149.35760222741393,83.68338046485835,10619.210011604306,4.111065076365768,0.29697384884265504,143.7599603402534,37083.0,,8,27
156.1610305359671,216.7394774507397,11665.697958198796,4.476834173712479,0.2782387704756533,142.35054896436856,40358.0,,8,28
188.1704842815246,278.37725155518785,13722.733861302717,4.334105536985805,0.11763698813408864,163.4917196026411,33920.0,,8,30
219.1799892766308,355.27151961232977,6894.135745140681,3.066855319984239,0.15277018322838595,164.90113097852594,29113.0,,8,31
138.41811795151247,332.80027554803166,14197.000789287964,4.675183569414533,0.3452959951681546,167.71995373029563,31054.0,,8,32
360.1804504544448,90.31686468096655,15807.253286236391,5.321842699544292,0.45136824542489223,152.92113428350484,37959.0,,8,34
240.85852463173433,415.79503042374563,2923.119193585152,4.5466085148673,0.23991808286783425,138.12231483671403,29733.0,,8,40
450.4748682102952,176.0889841935108,7739.782570671583,4.756245385067842,0.5090746228646497,160.67289685087144,27679.0,,9,4
413.69717805095826,231.32000349571328,6307.820612772589,4.106747882453568,0.48761674812238215,153.62583997144725,27813.0,,9,6
378.2367301234678,424.8137985906208,6413.5264659639515,2.9476999986153882,0.08367057027580074,163.4917196026411,27942.0,,9,8
358.6541943609058,247.26394744948536,14080.724350777466,4.071061884524017,0.23713598461160437,170.5387764820653,30728.0,,9,9
366.79473221866095,29.908015612429516,16268.835511838675,4.866995602268161,0.32567416512969827,155.7399570352745,36662.0,,9,16
264.64180449814717,175.78730794723162,10129.439558484324,3.831545772688781,0.2790479090153605,157.14936841115934,29847.0,,9,18
40.74050839585231,67.82639058052847,8930.73518329427,3.575553298933435,0.11641281097745179,138.12231483671403,36567.0,,9,19
44.08060829531599,446.1714271534773,15507.04866317292,5.750188442225945,0.4653555048426743,147.9881944679079,38456.0,,9,20
102.59597627594735,192.03881857705653,1839.2818455297124,4.183986989276709,0.13114510673204519,103.59173612753553,37166.0,,9,22
116.09603301519044,473.3787814717785,13333.736321558501,4.140706082057561,0.16079048977710808,157.85407409910175,34467.0,,9,24
146.77337336276287,146.45148431241913,9915.20902934983,3.5101436925009586,0.12984280897231365,150.80701721967756,33873.0,,9,26
149.3251269442987,83.63742841034693,10564.94767363274,4.086152004887209,0.2973442536649084,143.05525465231096,37873.0,,9,27
156.13075266504538,216.68736673747415,11619.187382794596,4.4649492124950445,0.277815279020004,142.35054896436856,40458.0,,9,28
188.1224746223167,278.3302107256903,13722.733861302717,4.334105536985805,0.11763698813408864,163.4917196026411,33920.0,,9,30
219.1319796174229,355.2244787828322,6894.135745140681,3.066855319984239,0.15277018322838595,164.90113097852594,29113.0,,9,31
138.36298056088205,332.765621092702,14145.557274068167,4.673955776588446,0.34464874954293995,167.71995373029563,31071.0,,9,32
360.1334304210333,90.26807978383773,15800.206229356967,5.32188133507786,0.45155927177163746,152.92113428350484,37959.0,,9,34
240.8114557018165,415.7484311966325,2923.8238992730944,4.547385816413257,0.24002586249140298,138.12231483671403,29733.0,,9,40
450.1423903678566,175.9925761087481,7980.69460688374,4.71870046130262,0.4794224381275645,160.81825794608156,27683.0,,10,4
412.95379709795753,231.10266571198753,6449.733129256064,4.184245285783244,0.4703780009287195,155.15065414181439,27962.0,,10,6
377.81475777384026,424.30346327125824,6494.365509214668,2.9385176542170552,0.0741473806518443,166.48586175034876,27438.0,,10,8
358.6933267006872,247.23385209118777,14164.758807814778,4.080152484073112,0.23659076178240093,170.02811412801574,30801.0,,10,9
366.5195559484047,29.88561006811277,15967.76526804728,4.768871549267148,0.3213177788327471,160.81825794608156,35390.0,,10,16
264.64430200219215,175.78791327285572,10331.333284703558,3.840240312259209,0.2810025380887831,158.69290651948137,29771.0,,10,18
41.2443938136654,67.92965131478793,9049.037923988106,3.704415785590793,0.10390802578227396,137.4393922534794,37059.0,,10,19
102.31273548983116,191.56079179989462,1480.6614938648038,4.498750491065407,0.07624798174798211,85.72250753954128,36654.0,,10,22
116.3299770432279,473.33016505249674,13092.873238332746,4.050256494886252,0.16938084135196566,161.52670842161496,33136.0,,10,24
145.89296669687505,145.48332630903292,9927.51651364952,3.5567595906124363,0.17390029619905814,153.02530271521417,33232.0,,10,26
149.28872714419373,83.64732460326569,10420.598044620765,4.0200395430641365,0.2821976423173907,144.52389700881338,36491.0,,10,27
156.10815025723232,216.74055165367827,11376.29773611532,4.472108105019009,0.28103389056255856,143.81544653327998,40025.0,,10,28
188.0147990220181,278.06575162428686,13490.313955106983,4.170368764607235,0.14851273562085193,164.36051032374857,32408.0,,10,30
219.24090868807718,355.21897386792966,6783.413303232295,3.0313074844486088,0.1553673466395102,165.77741127481536,28760.0,,10,31
138.52265869356242,332.78777072197596,13994.730693686763,4.678144497777691,0.3580554168778376,167.19431222588216,30936.0,,10,32
358.86927984748127,89.03329587808159,15902.587824298207,5.390283122076513,0.4591710739030087,153.02530271521417,38234.0,,10,34
240.28525071384158,415.57337879424,2743.120241265321,4.32475576150772,0.23301952931719486,138.8562932045462,30506.0,,10,40
450.1214650488988,175.97138697814196,7984.236859261407,4.717098727837193,0.47902546272884605,160.81825794608156,27698.0,,11,4
412.9131200881511,231.0641417049274,6474.5288958997335,4.230320580216313,0.4660060430745194,155.85910461734778,28056.0,,11,6
377.8014753692635,424.29698461703447,6497.907761592335,2.9369556820944718,0.07414655704991042,166.48586175034876,27436.0,,11,8
358.65626918303036,247.2168906354606,14105.248967869973,4.071769502435561,0.23494570825705513,170.02811412801574,30742.0,,11,9
366.4993558051041,29.86533794554294,15967.056817571745,4.76890291352937,0.32137568175538384,160.81825794608156,35390.0,,11,16
264.62575622271504,175.77582687794325,10268.281192381084,3.83798960471212,0.2790573440661694,159.40135699501477,29807.0,,11,18
41.20547144152261,67.92042345689312,9094.378754422243,3.7155522264859635,0.10240126480369859,136.73094177794601,37007.0,,11,19
102.29254294125816,191.54032768111338,1480.6614938648038,4.498750491065407,0.07624798174798211,85.72250753954128,36654.0,,11,22
116.31375732993196,473.31019329650553,13105.625346892348,4.053383170950854,0.16999620728281745,161.52670842161496,33118.0,,11,24
145.87119009255974,145.46348319870444,9924.682711747386,3.555661636570772,0.1737108805783983,153.02530271521417,33232.0,,11,26
149.24407082403982,83.63518793366337,10366.047358004695,4.00461905256304,0.28024243919979414,144.52389700881338,36495.0,,11,27
156.07392236076976,216.74158501695842,11413.845611318591,4.486464031498261,0.28332106725473793,143.81544653327998,40026.0,,11,28
187.98251544307422,278.0926338303876,13593.039274059327,4.234851320406271,0.1413415671546989,163.65205984821517,32651.0,,11,30
219.22008857857824,355.19926448365925,6769.244293721627,3.027382446822699,0.15505370150296935,165.77741127481536,28823.0,,11,31
138.49309518332353,332.7953857097691,13954.34901658136,4.680512150281454,0.3568631244014066,167.19431222588216,31040.0,,11,32
358.85059249577165,89.00487970640887,15816.865316758665,5.392674385135585,0.4595942609898293,153.02530271521417,38230.0,,11,34
240.25729313396965,415.5562958227808,2739.5779888876536,4.31911693988701,0.2322901987121405,138.8562932045462,30506.0,,11,40
449.6370113552399,176.06510147814245,7834.815596039993,4.784418500288674,0.50141541137705,158.9816734770322,27922.0,,12,4
413.2305760956242,231.2873650753602,6459.3402246181695,4.206605277888573,0.4779269429681325,155.43297540834843,28300.0,,12,6
378.3676736217141,424.02617249060074,6241.450163200987,3.0679144640157703,0.06810741198384042,164.6595903869262,28074.0,,12,8
358.4523785293765,247.26939394338473,14189.114357825123,4.07608829618782,0.2311766707134247,171.7569865242937,30889.0,,12,9
366.55745656697144,29.949372006560726,16019.532821652203,4.830327449254766,0.3269710065817993,160.40115270450568,35780.0,,12,16
264.6306947743528,175.86038680792186,10447.367114204972,3.8161110838585173,0.269064790775495,158.9816734770322,30137.0,,12,18
40.73059768882914,68.01714554225666,9034.275543255102,3.7429799166721276,0.1323175834175318,136.27000583745615,37653.0,,12,19
47.13934857966399,449.7801088046253,17617.15669217363,5.8591249291975265,0.4661173735688909,153.30375656713818,41485.0,,12,20
101.42478139501718,192.2303810067494,2021.3384199222664,4.3998691247134545,0.24286970897989507,102.20250437809212,36726.0,,12,22
116.52357744973521,472.99792302573695,13251.548328078876,4.254144469373446,0.1518214432040524,157.5621942495587,33930.0,,12,24
146.1552515227443,144.75631376736814,10129.403767250908,3.619932285742819,0.1632417508436886,151.8842773396647,33092.0,,12,26
149.38835037977,83.41897012379582,10457.303468797287,4.010869919083025,0.271291511035793,145.49662081603392,36713.0,,12,27
155.9658118544987,216.91882060564464,11306.861786440179,4.452258977827926,0.29624105970813835,144.78688120229717,39187.0,,12,28
187.8909683155735,277.9195544030488,13190.510721297514,4.147314218543595,0.158687631572875,163.24011115945268,32375.0,,12,30
219.36050107487716,355.38726883310324,6638.194607279831,2.964921975743973,0.15072207931181672,162.53037154571595,29303.0,,12,31
138.53899717906324,332.7710256376131,14023.74502782446,4.680737885330861,0.35157852036664305,167.4985488418732,31015.0,,12,32
